# Neutrino flux emitted by a 20 solar mass progenitor with metallicity Z=0.02 and shock revival time 100ms.
# For details and other progenitors, see http://asphwww.ph.noda.tus.ac.jp/snn/index.html
# 
# If you use this model in your work, please cite the following paper:
# Supernova Neutrino Light Curves and Spectra for Various Progenitor Stars: From Core Collapse to Proto-neutron Star Cooling,
# K. Nakazato, K. Sumiyoshi, H. Suzuki, T. Totani, H. Umeda, and S. Yamada,
# Astrophys. J. Supp. 205 (2013) 2, arXiv:1210.6841 [astro-ph.HE]
 -5.000000E-02
  6.80E+01  8.00E+01  6.687695E+26  6.573318E+26  1.362746E+26  7.899974E+22  7.764864E+22  1.609770E+22
  8.00E+01  9.50E+01  1.085148E+27  1.085124E+27  2.246653E+26  1.515107E+23  1.515073E+23  3.136824E+22
  9.50E+01  1.15E+02  1.874769E+27  1.874461E+27  3.880911E+26  3.138324E+23  3.137808E+23  6.496562E+22
  1.15E+02  1.45E+02  3.555963E+27  3.554152E+27  7.360867E+26  7.354158E+23  7.350412E+23  1.522316E+23
  1.45E+02  1.85E+02  7.269743E+27  7.262141E+27  1.504809E+27  1.906942E+24  1.904948E+24  3.947298E+23
  1.85E+02  2.35E+02  1.498931E+28  1.496224E+28  3.102697E+27  5.005629E+24  4.996587E+24  1.036135E+24
  2.35E+02  3.00E+02  3.062306E+28  3.054221E+28  6.338940E+27  1.302264E+25  1.298825E+25  2.695672E+24
 
 -2.500000E-02
  0.00E+00  1.00E+00  3.135524E+55  8.531365E+52  1.573987E+53  5.021777E+48  1.366363E+46  2.520858E+46
  1.00E+00  2.50E+00  1.732148E+55  2.859586E+52  3.638951E+51  4.386278E+49  7.241264E+46  9.214832E+45
  2.50E+00  4.50E+00  5.921982E+55  5.496337E+51  7.735595E+50  3.181203E+50  2.952553E+46  4.155450E+45
  4.50E+00  7.00E+00  7.901522E+55  8.560883E+50  1.776567E+50  7.102538E+50  7.695227E+45  1.596925E+45
  7.00E+00  1.00E+01  1.106155E+56  9.272042E+49  2.574808E+49  1.482230E+51  1.242438E+45  3.450201E+44
  1.00E+01  1.40E+01  1.299733E+54  5.354329E+48  1.857436E+48  2.463101E+49  1.014689E+44  3.519993E+43
  1.40E+01  1.90E+01  2.291932E+52  1.053617E+47  4.080612E+46  5.986679E+47  2.752120E+42  1.065883E+42
  1.90E+01  2.50E+01  8.741315E+49  5.908530E+44  2.376428E+44  3.051202E+45  2.062403E+40  8.295049E+39
  2.50E+01  3.20E+01  8.712134E+46  9.192448E+41  3.945235E+41  3.946509E+42  4.164087E+37  1.787152E+37
  3.20E+01  4.00E+01  2.407977E+43  4.156072E+38  1.981256E+38  1.379758E+39  2.381407E+34  1.135250E+34
  4.00E+01  4.80E+01  3.479032E+39  1.051293E+35  5.962689E+34  2.441514E+35  7.377761E+30  4.184494E+30
  4.80E+01  5.80E+01  1.646413E+35  8.683576E+30  5.350625E+30  1.391298E+31  7.338042E+26  4.521536E+26
  5.80E+01  6.80E+01  2.744848E+30  7.627001E+26  3.174462E+26  2.760804E+26  7.671338E+22  3.192916E+22
  6.80E+01  8.00E+01  7.680827E+26  7.448345E+26  1.549276E+26  9.073131E+22  8.798507E+22  1.830112E+22
  8.00E+01  9.50E+01  1.227343E+27  1.227146E+27  2.542304E+26  1.713643E+23  1.713368E+23  3.549619E+22
  9.50E+01  1.15E+02  2.119946E+27  2.119186E+27  4.389619E+26  3.548744E+23  3.547471E+23  7.348127E+22
  1.15E+02  1.45E+02  4.020949E+27  4.017522E+27  8.325032E+26  8.315805E+23  8.308715E+23  1.721716E+23
  1.45E+02  1.85E+02  8.220354E+27  8.206839E+27  1.701975E+27  2.156298E+24  2.152754E+24  4.464486E+23
  1.85E+02  2.35E+02  1.694762E+28  1.690166E+28  3.509170E+27  5.659600E+24  5.644250E+24  1.171875E+24
  2.35E+02  3.00E+02  3.459112E+28  3.445516E+28  7.162907E+27  1.471008E+25  1.465226E+25  3.046068E+24
 
 -2.000000E-02
  0.00E+00  1.00E+00  2.666471E+55  9.538541E+52  1.224812E+53  4.270553E+48  1.527669E+46  1.961628E+46
  1.00E+00  2.50E+00  1.727360E+55  3.220747E+52  2.515138E+51  4.374155E+49  8.155824E+46  6.369027E+45
  2.50E+00  4.50E+00  5.699090E+55  6.580910E+51  7.211114E+50  3.061469E+50  3.535170E+46  3.873707E+45
  4.50E+00  7.00E+00  7.090749E+55  1.028061E+51  1.892457E+50  6.373750E+50  9.241061E+45  1.701096E+45
  7.00E+00  1.00E+01  9.192831E+55  1.125318E+50  2.906587E+49  1.231825E+51  1.507909E+45  3.894780E+44
  1.00E+01  1.40E+01  1.979725E+54  6.723796E+48  2.260351E+48  3.751740E+49  1.274214E+44  4.283552E+43
  1.40E+01  1.90E+01  4.035359E+52  1.455256E+47  5.772524E+46  1.054063E+48  3.801227E+42  1.507822E+42
  1.90E+01  2.50E+01  1.649736E+50  9.325121E+44  4.013166E+44  5.758489E+45  3.254984E+40  1.400817E+40
  2.50E+01  3.20E+01  1.775805E+47  1.689621E+42  8.121838E+41  8.044219E+42  7.653816E+37  3.679112E+37
  3.20E+01  4.00E+01  5.339931E+43  8.975207E+38  5.021415E+38  3.059753E+39  5.142745E+34  2.877245E+34
  4.00E+01  4.80E+01  8.775761E+39  2.856128E+35  2.063938E+35  6.158651E+35  2.004372E+31  1.448430E+31
  4.80E+01  5.80E+01  4.447213E+35  2.623844E+31  2.047370E+31  3.758109E+31  2.217275E+27  1.730127E+27
  5.80E+01  6.80E+01  8.866081E+30  1.687125E+27  1.279398E+27  8.917620E+26  1.696933E+23  1.286836E+23
  6.80E+01  8.00E+01  8.869889E+26  8.175731E+26  1.709301E+26  1.047773E+23  9.657746E+22  2.019146E+22
  8.00E+01  9.50E+01  1.342390E+27  1.341764E+27  2.782247E+26  1.874273E+23  1.873399E+23  3.884633E+22
  9.50E+01  1.15E+02  2.317671E+27  2.316500E+27  4.800458E+26  3.879732E+23  3.877771E+23  8.035863E+22
  1.15E+02  1.45E+02  4.395892E+27  4.390681E+27  9.103532E+26  9.091230E+23  9.080455E+23  1.882720E+23
  1.45E+02  1.85E+02  8.986413E+27  8.966751E+27  1.861086E+27  2.357245E+24  2.352088E+24  4.881857E+23
  1.85E+02  2.35E+02  1.852611E+28  1.846017E+28  3.837187E+27  6.186730E+24  6.164710E+24  1.281415E+24
  2.35E+02  3.00E+02  3.778014E+28  3.758610E+28  7.825971E+27  1.606622E+25  1.598371E+25  3.328041E+24
 
 -1.500000E-02
  0.00E+00  1.00E+00  2.183949E+55  1.012978E+53  9.086621E+52  3.497758E+48  1.622361E+46  1.455291E+46
  1.00E+00  2.50E+00  1.648652E+55  3.432105E+52  1.835354E+51  4.174843E+49  8.691041E+46  4.647624E+45
  2.50E+00  4.50E+00  5.276250E+55  7.627605E+51  6.970476E+50  2.834325E+50  4.097440E+46  3.744439E+45
  4.50E+00  7.00E+00  6.254974E+55  1.188358E+51  1.979975E+50  5.622485E+50  1.068193E+46  1.779764E+45
  7.00E+00  1.00E+01  7.523001E+55  1.313597E+50  3.158836E+49  1.008070E+51  1.760198E+45  4.232790E+44
  1.00E+01  1.40E+01  3.096637E+54  8.170086E+48  2.653769E+48  5.868382E+49  1.548298E+44  5.029111E+43
  1.40E+01  1.90E+01  7.656010E+52  1.984616E+47  8.141988E+46  1.999801E+48  5.183948E+42  2.126742E+42
  1.90E+01  2.50E+01  3.435951E+50  1.491316E+45  6.955046E+44  1.199337E+46  5.205518E+40  2.427695E+40
  2.50E+01  3.20E+01  4.136241E+47  3.245876E+42  1.768491E+42  1.873676E+43  1.470349E+38  8.011086E+37
  3.20E+01  4.00E+01  1.413727E+44  2.100190E+39  1.393713E+39  8.100583E+39  1.203398E+35  7.985907E+34
  4.00E+01  4.80E+01  2.800525E+40  8.871286E+35  8.307282E+35  1.965351E+36  6.225688E+31  5.829881E+31
  4.80E+01  5.80E+01  1.581416E+36  9.231111E+31  9.207072E+31  1.336373E+32  7.800735E+27  7.780421E+27
  5.80E+01  6.80E+01  3.965259E+31  6.151236E+27  7.711500E+27  3.988310E+27  6.186993E+23  7.756328E+23
  6.80E+01  8.00E+01  1.209129E+27  8.769886E+26  1.851241E+26  1.428308E+23  1.035961E+23  2.186815E+22
  8.00E+01  9.50E+01  1.432697E+27  1.430974E+27  2.971263E+26  2.000361E+23  1.997956E+23  4.148540E+22
  9.50E+01  1.15E+02  2.471217E+27  2.469609E+27  5.120141E+26  4.136766E+23  4.134073E+23  8.571007E+22
  1.15E+02  1.45E+02  4.686930E+27  4.680119E+27  9.708232E+26  9.693132E+23  9.679048E+23  2.007779E+23
  1.45E+02  1.85E+02  9.580992E+27  9.555721E+27  1.984667E+27  2.513211E+24  2.506582E+24  5.206024E+23
  1.85E+02  2.35E+02  1.975068E+28  1.966634E+28  4.091957E+27  6.595671E+24  6.567506E+24  1.366495E+24
  2.35E+02  3.00E+02  4.024527E+28  3.999939E+28  8.339210E+27  1.711454E+25  1.700998E+25  3.546298E+24
 
 -1.000000E-02
  0.00E+00  1.00E+00  1.724054E+55  1.045236E+53  6.444786E+52  2.761202E+48  1.674023E+46  1.032181E+46
  1.00E+00  2.50E+00  1.547894E+55  3.547416E+52  1.492438E+51  3.919695E+49  8.983039E+46  3.779268E+45
  2.50E+00  4.50E+00  4.864256E+55  8.944930E+51  6.922949E+50  2.613009E+50  4.805088E+46  3.718908E+45
  4.50E+00  7.00E+00  5.622396E+55  1.384531E+51  2.052543E+50  5.053872E+50  1.244530E+46  1.844995E+45
  7.00E+00  1.00E+01  6.281007E+55  1.548457E+50  3.385199E+49  8.416448E+50  2.074907E+45  4.536112E+44
  1.00E+01  1.40E+01  5.099222E+54  1.011350E+49  3.102260E+48  9.663444E+49  1.916591E+44  5.879037E+43
  1.40E+01  1.90E+01  1.649871E+53  2.827342E+47  1.205907E+47  4.309573E+48  7.385208E+42  3.149909E+42
  1.90E+01  2.50E+01  8.246113E+50  2.568085E+45  1.331609E+45  2.878349E+46  8.964039E+40  4.648052E+40
  2.50E+01  3.20E+01  1.139645E+48  6.947610E+42  4.456253E+42  5.162478E+43  3.147198E+38  2.018638E+38
  3.20E+01  4.00E+01  4.595139E+44  5.695105E+39  4.717977E+39  2.632991E+40  3.263265E+35  2.703377E+35
  4.00E+01  4.80E+01  1.155702E+41  3.413451E+36  4.556881E+36  8.110485E+36  2.395491E+32  3.197926E+32
  4.80E+01  5.80E+01  7.491702E+36  4.096091E+32  5.785451E+32  6.330851E+32  3.461395E+28  4.888986E+28
  5.80E+01  6.80E+01  2.479381E+32  3.657458E+28  7.807102E+28  2.493794E+28  3.678719E+24  7.852486E+24
  6.80E+01  8.00E+01  3.378773E+27  9.245940E+26  2.014757E+26  3.991243E+23  1.092195E+23  2.379972E+22
  8.00E+01  9.50E+01  1.502074E+27  1.496838E+27  3.117675E+26  2.097228E+23  2.089918E+23  4.352965E+22
  9.50E+01  1.15E+02  2.583847E+27  2.581852E+27  5.355692E+26  4.325305E+23  4.321965E+23  8.965313E+22
  1.15E+02  1.45E+02  4.900285E+27  4.892096E+27  1.015155E+27  1.013437E+24  1.011744E+24  2.099461E+23
  1.45E+02  1.85E+02  1.001669E+28  9.986767E+27  2.075268E+27  2.627498E+24  2.619651E+24  5.443680E+23
  1.85E+02  2.35E+02  2.064759E+28  2.054841E+28  4.278549E+27  6.895188E+24  6.862069E+24  1.428807E+24
  2.35E+02  3.00E+02  4.204560E+28  4.175819E+28  8.713751E+27  1.788014E+25  1.775792E+25  3.705574E+24
 
 -5.000000E-03
  0.00E+00  1.00E+00  1.324208E+55  1.070137E+53  4.374921E+52  2.120818E+48  1.713905E+46  7.006764E+45
  1.00E+00  2.50E+00  1.455469E+55  3.586353E+52  1.324475E+51  3.685651E+49  9.081639E+46  3.353937E+45
  2.50E+00  4.50E+00  4.578269E+55  1.085919E+52  6.930115E+50  2.459381E+50  5.833399E+46  3.722759E+45
  4.50E+00  7.00E+00  5.337675E+55  1.678693E+51  2.107082E+50  4.797942E+50  1.508947E+46  1.894019E+45
  7.00E+00  1.00E+01  5.643320E+55  1.912852E+50  3.606363E+49  7.561958E+50  2.563190E+45  4.832468E+44
  1.00E+01  1.40E+01  8.709706E+54  1.323124E+49  3.634373E+48  1.650561E+50  2.507429E+44  6.887436E+43
  1.40E+01  1.90E+01  4.036800E+53  4.352127E+47  1.890542E+47  1.054439E+49  1.136805E+43  4.938223E+42
  1.90E+01  2.50E+01  2.278418E+51  4.925497E+45  2.943608E+45  7.952938E+46  1.719271E+41  1.027482E+41
  2.50E+01  3.20E+01  3.666341E+48  1.711615E+43  1.386183E+43  1.660816E+44  7.753444E+38  6.279270E+38
  3.20E+01  4.00E+01  1.776799E+45  1.839985E+40  2.104561E+40  1.018097E+41  1.054302E+36  1.205903E+36
  4.00E+01  4.80E+01  5.847654E+41  1.672437E+37  3.818898E+37  4.103765E+37  1.173682E+33  2.680026E+33
  4.80E+01  5.80E+01  4.431792E+37  2.357558E+33  5.704916E+33  3.745079E+33  1.992251E+29  4.820929E+29
  5.80E+01  6.80E+01  2.016232E+33  3.234909E+29  1.448178E+30  2.027952E+29  3.253714E+25  1.456596E+26
  6.80E+01  8.00E+01  2.563371E+28  9.700886E+26  2.599314E+26  3.028032E+24  1.145936E+23  3.070492E+22
  8.00E+01  9.50E+01  1.554863E+27  1.544839E+27  3.251185E+26  2.170932E+23  2.156937E+23  4.539373E+22
  9.50E+01  1.15E+02  2.664069E+27  2.661834E+27  5.526712E+26  4.459594E+23  4.455853E+23  9.251596E+22
  1.15E+02  1.45E+02  5.051842E+27  5.042757E+27  1.046692E+27  1.044782E+24  1.042903E+24  2.164685E+23
  1.45E+02  1.85E+02  1.032659E+28  1.029306E+28  2.139609E+27  2.708790E+24  2.699994E+24  5.612455E+23
  1.85E+02  2.35E+02  2.128487E+28  2.117498E+28  4.411022E+27  7.108008E+24  7.071312E+24  1.473046E+24
  2.35E+02  3.00E+02  4.331922E+28  4.300250E+28  8.978456E+27  1.842175E+25  1.828707E+25  3.818142E+24
 
  0.000000E+00
  0.00E+00  1.00E+00  1.005031E+55  1.108686E+53  2.861686E+52  1.609632E+48  1.775644E+46  4.583205E+45
  1.00E+00  2.50E+00  1.389433E+55  3.553066E+52  1.239511E+51  3.518430E+49  8.997346E+46  3.138786E+45
  2.50E+00  4.50E+00  4.496775E+55  1.351855E+52  6.909642E+50  2.415603E+50  7.261967E+46  3.711760E+45
  4.50E+00  7.00E+00  5.552025E+55  2.190370E+51  2.135314E+50  4.990617E+50  1.968885E+46  1.919396E+45
  7.00E+00  1.00E+01  5.816579E+55  2.614642E+50  3.822735E+49  7.794122E+50  3.503579E+45  5.122404E+44
  1.00E+01  1.40E+01  1.531171E+55  1.958644E+49  4.261763E+48  2.901694E+50  3.711792E+44  8.076392E+43
  1.40E+01  1.90E+01  1.099908E+54  7.749959E+47  3.060619E+47  2.873034E+49  2.024341E+43  7.994540E+42
